"","state","year","five_year_age_groups","deaths","population","suicides_per_100k","spending","revenue","total_population","spending_per_100k","revenue_per_100k"
"2421","Mississippi",2007,"25-29 years",38,198122,19.2,177516675.666667,6.628e+09,2928350,6062003.36936045,226339064.660987
"2422","Mississippi",2007,"30-34 years",36,179815,20,177516675.666667,6.628e+09,2928350,6062003.36936045,226339064.660987
"2423","Mississippi",2007,"35-39 years",30,191104,15.7,177516675.666667,6.628e+09,2928350,6062003.36936045,226339064.660987
"2424","Mississippi",2008,"15-19 years",25,228812,10.9,185090195.333333,6.795e+09,2947806,6278913.71865494,230510420.292244
"2425","Mississippi",2008,"20-24 years",29,210409,13.8,185090195.333333,6.795e+09,2947806,6278913.71865494,230510420.292244
"2426","Mississippi",2008,"25-29 years",37,201370,18.4,185090195.333333,6.795e+09,2947806,6278913.71865494,230510420.292244
"2427","Mississippi",2008,"30-34 years",32,180595,17.7,185090195.333333,6.795e+09,2947806,6278913.71865494,230510420.292244
"2428","Mississippi",2008,"35-39 years",34,191634,17.7,185090195.333333,6.795e+09,2947806,6278913.71865494,230510420.292244
"2429","Mississippi",2009,"15-19 years",18,227090,7.9,190591715,6.234e+09,2958774,6441577.32222873,210695375.854999
"2430","Mississippi",2009,"20-24 years",27,210100,12.9,190591715,6.234e+09,2958774,6441577.32222873,210695375.854999
"2431","Mississippi",2009,"25-29 years",36,201287,17.9,190591715,6.234e+09,2958774,6441577.32222873,210695375.854999
"2432","Mississippi",2009,"30-34 years",21,184282,11.4,190591715,6.234e+09,2958774,6441577.32222873,210695375.854999
"2433","Mississippi",2009,"35-39 years",34,189394,18,190591715,6.234e+09,2958774,6441577.32222873,210695375.854999
"2434","Mississippi",2010,"15-19 years",18,224619,8,189205757.666667,6.44e+09,2967297,6376367.36958473,217032538.36741
